anomalia	position	words_count	accent_vowels	tf_idf	pos	names	punctuation_in_the_middle	question	negation	line_sentence	numerals	subject	verbs	adjectives	adverbs	personal_pronomen	prepositions	part	conjunction	conj_constructions	o	u	a	e	i	y	prev_word_count	prev_accent_vowels	prev_tf_idf	prev_names	prev_punctuantion_in_the_middle	prev_question	prev_negation	prev_line_sentence	prev_numerals	prev_subject	prev_verbs	prev_adjectives	prev_adverbs	prev_personal_pronomen	prev_prepositions	prev_part	prev_conjunction	prev_conj_constructions	prev_ikt_schema	prev_o	prev_u	prev_a	prev_e	prev_i	prev_y	post_word_count	post_accent_vowels	post_tf_idf	post_names	post_punctuantion_in_the_middle	post_question	post_negation	post_line_sentence	post_numerals	post_subject	post_verbs	post_adjectives	post_adverbs	post_personal_pronomen	post_prepositions	post_part	post_conjunction	post_conj_constructions	post_ikt_schema	post_o	post_u	post_a	post_e	post_i	post_y
0	end	6	оауоэи	5	PSBAVB	0	1	0	0	0	0	1	1	1	2	0	1	0	0	0	2	1	1	1	1	0	40	аиаоэоууооэоэээоаоооаааиэиауаэ	4	1	3	0	0	0	0	11	9	5	1	5	6	0	3	0	0	9	3	5	7	3	0	37	ыаэуэиэиоуоиооэыиаэууоииаааауэ	9	3	2	0	0	1	0	15	8	4	1	1	5	1	0	0	0	5	5	4	6	6	2
0	end	7	ыаэуэи	2	VPSASSV	0	1	0	0	0	0	3	2	1	0	0	1	0	0	0	0	1	1	2	1	1	38	оауоэиаиаоэоууооэоэээоаоооаааи	8	1	4	0	0	0	0	11	8	5	3	3	6	0	2	0	0	11	3	5	6	3	0	37	эиоуоиооэыиаэууоииаааауэоиауыэ	7	4	1	0	0	1	0	15	8	3	1	1	4	1	1	0	0	6	5	3	5	6	2
0	end	6	эиоуои	5	BSSVMV	0	1	0	0	0	0	2	2	0	1	0	0	0	0	0	2	1	0	1	2	0	38	ыаэуэиоауоэиаиаоэоууооэоэээоао	9	1	4	0	0	0	0	12	9	4	3	2	6	0	2	0	0	9	4	4	8	3	1	40	ооэыиаэууоииаааауэоиауыэаэоэоэ	2	4	0	0	0	1	0	16	8	4	0	2	5	1	1	0	0	6	4	4	7	4	2
0	end	9	ооэыиа	0	MRMSPSVSA	1	0	0	0	0	0	3	1	1	0	1	1	1	0	0	2	0	1	1	1	1	35	эиоуоиыаэуэиоауоэиаиаоэоууооэо	14	1	4	0	0	0	0	12	8	3	4	1	5	0	1	0	0	9	5	3	6	5	1	38	эууоииаааауэоиауыэаэоэоэооиэаа	2	3	0	0	0	1	0	15	8	5	0	1	6	0	1	0	0	6	4	5	7	4	1
0	end	7	эууоии	2	PSVSVSS	1	0	0	0	1	0	4	2	0	0	0	1	0	0	0	1	2	0	1	2	0	37	ооэыиаэиоуоиыаэуэиоауоэиаиаоэо	12	2	3	0	0	0	0	13	8	3	3	1	5	1	1	0	0	8	3	3	6	6	2	38	аааауэоиауыэаэоэоэооиэааыаоаоо	1	2	0	0	0	1	0	14	7	7	0	1	6	0	1	0	0	8	2	7	6	2	2
0	p1	8	аааауэ	0	VPSAPSAS	1	0	0	0	0	0	3	1	2	0	0	2	0	0	0	0	1	2	1	0	0	35	эууоииооэыиаэиоуоиыаэуэиоауоэи	14	2	3	0	0	1	0	13	8	3	3	1	4	1	0	0	0	7	5	3	6	7	2	36	оиауыэаэоэоэооиэааыаоаооооаааэ	5	1	0	0	0	1	0	12	8	7	0	2	4	0	1	0	0	10	1	7	6	2	2
0	p1	7	оиауыэ	0	SVMCVSS	1	0	0	0	0	0	3	2	0	0	0	0	0	1	0	1	1	0	1	1	1	37	аааауээууоииооэыиаэиоуоиыаэуэи	9	3	2	0	0	1	0	15	8	4	1	1	5	1	0	0	0	5	5	4	6	6	2	38	аэоэоэооиэааыаоаооооаааэииоааэ	5	0	0	0	0	1	0	12	8	8	0	3	5	0	1	0	0	10	0	8	6	3	1
0	p1	9	аэоэоэ	0	SVAMSPSMV	0	0	0	0	0	0	3	2	1	0	1	1	0	0	0	2	0	1	3	0	0	37	оиауыэаааауээууоииооэыиаэиоуои	7	4	1	0	0	1	0	15	8	3	1	1	4	1	1	0	0	6	5	3	5	6	2	37	ооиэааыаоаооооаааэииоааэиэиоиа	6	0	1	0	0	1	0	10	8	7	0	2	5	1	1	0	0	9	0	7	4	6	1
0	p1	7	ооиэаа	0	PSAPASV	0	0	0	0	0	0	2	1	2	0	0	2	0	0	0	2	0	2	1	1	0	40	аэоэоэоиауыэаааауээууоииооэыиа	2	4	0	0	0	1	0	16	8	4	0	2	5	1	1	0	0	6	4	4	7	4	2	37	ыаоаооооаааэииоааэиэиоиаэииаэо	6	0	1	0	0	1	0	9	9	6	1	3	3	1	2	0	0	8	0	6	5	7	1
0	p1	7	ыаоаоо	1	VPSSASA	0	0	0	0	1	0	3	1	2	0	0	1	0	0	0	3	0	2	0	0	1	38	ооиэаааэоэоэоиауыэаааауээууоии	2	3	0	0	0	1	0	15	8	5	0	1	6	0	1	0	0	6	4	5	7	4	1	40	ооаааэииоааэиэиоиаэииаэоээооои	5	0	1	0	0	0	0	9	9	6	1	4	5	1	2	0	0	8	0	6	7	8	0
0	p1	6	ооаааэ	4	ASAVVM	0	0	0	0	0	0	1	2	2	0	1	0	0	0	0	2	0	2	1	0	0	38	ыаоаооооиэаааэоэоэоиауыэаааауэ	1	2	0	0	0	1	0	14	7	7	0	1	6	0	1	0	0	8	2	7	6	2	2	43	ииоааэиэиоиаэииаэоээоооиыиииаа	1	0	1	0	1	1	1	9	9	5	1	4	6	2	2	0	0	6	0	5	6	11	1
0	p1	9	ииоааэ	0	VMSCPSVAS	0	0	0	0	0	0	3	2	1	0	1	1	0	1	0	1	0	1	1	2	0	36	ооаааэыаоаооооиэаааэоэоэоиауыэ	5	1	0	0	0	1	0	12	8	7	0	2	4	0	1	0	0	10	1	7	6	2	2	40	иэиоиаэииаэоээоооиыиииааооаоии	5	1	1	0	1	1	1	9	8	5	1	3	5	2	1	0	0	8	0	5	5	11	1
0	p1	8	иэиоиа	1	VMVPSMMR	0	1	0	0	0	0	1	2	0	0	0	1	1	0	0	1	0	0	1	3	0	38	ииоааэооаааэыаоаооооиэаааэоэоэ	5	0	0	0	0	1	0	12	8	8	0	3	5	0	1	0	0	10	0	8	6	3	1	39	эииаэоээоооиыиииааооаоииаиуоаи	5	1	0	0	1	2	1	10	8	5	1	4	4	1	2	0	0	8	1	5	4	10	1
0	p1	7	эииаэо	0	BVMCSVA	0	0	0	0	0	0	1	2	1	1	1	0	0	1	0	1	0	1	2	2	0	37	иэиоиаииоааэооаааэыаоаооооиэаа	6	0	1	0	0	1	0	10	8	7	0	2	5	1	1	0	0	9	0	7	4	6	1	42	ээоооиыиииааооаоииаиуоаиаииээо	5	1	0	0	1	3	1	11	8	5	0	5	6	1	2	0	0	8	1	5	4	10	1
0	p1	10	ээооои	0	PAPSMSPSAV	0	0	0	0	0	0	3	1	2	0	1	3	0	0	0	3	0	2	2	1	0	37	эииаэоиэиоиаииоааэооаааэыаоаоо	6	0	1	0	0	1	0	9	9	6	1	3	3	1	2	0	0	8	0	6	5	7	1	38	ыиииааооаоииаиуоаиаииээоэоаоои	8	2	0	0	1	3	1	10	8	4	0	4	3	1	2	0	0	8	1	4	3	10	1
0	p1	9	ыиииаа	0	VRMDAPMVS	0	0	0	1	1	1	1	2	1	0	1	1	1	0	0	0	0	1	0	3	1	40	ээоооиэииаэоиэиоиаииоааэооаааэ	5	0	1	0	0	0	0	9	9	6	1	4	5	1	2	0	0	8	0	6	7	8	0	37	ооаоииаиуоаиаииээоэоаооиаэаиэо	8	2	0	0	0	2	0	12	7	4	1	3	3	0	3	0	0	9	1	4	5	8	0
0	p1	6	ооаоии	4	SMASVS	1	0	0	0	0	0	3	1	1	0	0	0	0	0	0	3	0	1	0	2	0	43	ыиииааээоооиэииаэоиэиоиаииоааэ	1	0	1	0	1	1	1	9	9	5	1	4	6	2	2	0	0	6	0	5	6	11	1	39	аиуоаиаииээоэоаооиаэаиэоыооэоэ	5	3	0	0	0	2	0	14	6	3	1	4	4	1	3	0	0	9	1	3	7	6	1
0	p1	7	аиуоаи	1	MCSSMVV	0	0	0	0	1	0	2	2	0	0	1	0	0	1	0	1	1	0	0	2	0	40	ооаоииыиииааээоооиэииаэоиэиоиа	5	1	1	0	1	1	1	9	8	5	1	3	5	2	1	0	0	8	0	5	5	11	1	39	аииээоэоаооиаэаиэоыооэоэоиооэо	6	4	0	0	0	1	0	14	4	5	2	3	6	1	2	0	0	12	0	5	8	5	1
0	p1	10	аииээо	0	SPMVCVMPSA	0	0	0	0	1	0	2	2	1	0	2	2	0	1	0	1	0	1	2	2	0	39	аиуоаиооаоииыиииааээоооиэииаэо	5	1	0	0	1	2	1	10	8	5	1	4	4	1	2	0	0	8	1	5	4	10	1	37	эоаооиаэаиэоыооэоэоиооэооыоээо	7	5	1	0	0	0	0	14	5	6	2	2	4	1	1	0	0	14	0	6	8	3	2
0	p1	6	эоаоои	3	DSMVAS	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	3	0	1	1	1	0	42	аииээоаиуоаиооаоииыиииааээооои	5	1	0	0	1	3	1	11	8	5	0	5	6	1	2	0	0	8	1	5	4	10	1	38	аэаиэоыооэоэоиооэооыоээооэииэи	7	4	1	0	0	1	0	14	5	7	2	3	5	1	1	0	0	12	0	7	9	5	2
0	p1	8	аэаиэо	0	SASCPSVB	0	0	0	0	0	0	3	1	1	1	0	1	0	1	0	1	0	1	2	1	0	38	эоаооиаииээоаиуоаиооаоииыиииаа	8	2	0	0	1	3	1	10	8	4	0	4	3	1	2	0	0	8	1	4	3	10	1	37	ыооэоэоиооэооыоээооэииэииааиоа	9	5	1	0	0	1	1	15	4	6	1	3	5	1	0	0	0	12	0	6	7	6	2
0	p1	8	ыооэоэ	1	SRMSSPSS	2	0	0	0	0	0	5	0	0	0	1	1	1	0	0	3	0	0	2	0	1	37	аэаиэоэоаооиаииээоаиуоаиооаоии	8	2	0	0	0	2	0	12	7	4	1	3	3	0	3	0	0	9	1	4	5	8	0	35	оиооэооыоээооэииэииааиоауаауао	11	3	2	0	0	1	2	12	7	6	1	2	4	0	0	0	0	10	2	6	5	6	1
0	p1	7	оиооэо	2	PASBPSA	1	0	0	0	0	0	2	0	2	1	0	2	0	0	0	4	0	2	1	1	0	39	ыооэоэаэаиэоэоаооиаииээоаиуоаи	5	3	0	0	0	2	0	14	6	3	1	4	4	1	3	0	0	9	1	3	7	6	1	40	оыоээооэииэииааиоауаауаооиоыоа	9	2	3	0	1	1	2	10	10	5	0	6	4	1	1	0	0	9	2	5	4	6	2
0	p1	8	оыоээо	1	VMVVSASA	1	1	0	0	0	0	2	3	2	0	1	0	0	0	0	3	0	2	2	0	1	39	оиооэоыооэоэаэаиэоэоаооиаииээо	6	4	0	0	0	1	0	14	4	5	2	3	6	1	2	0	0	12	0	5	8	5	1	40	оэииэииааиоауаауаооиоыоаэааоао	8	1	3	0	1	1	2	9	10	3	1	6	4	1	2	0	0	8	2	3	3	6	1
0	p1	7	оэииэи	3	SAVMPAS	0	0	0	0	1	0	2	1	2	0	1	1	0	0	0	1	0	2	2	3	0	37	оыоээооиооэоыооэоэаэаиэоэоаоои	7	5	1	0	0	0	0	14	5	6	2	2	4	1	1	0	0	14	0	6	8	3	2	40	иааиоауаауаооиоыоаэааоаоыооауа	5	2	3	0	1	0	2	10	11	1	1	6	3	1	2	0	0	9	3	1	1	3	2
0	p1	7	иааиоа	2	DSSMSPS	1	0	0	0	0	1	4	0	0	0	0	1	0	0	0	1	0	0	0	2	0	38	оэииэиоыоээооиооэоыооэоэаэаиэо	7	4	1	0	0	1	0	14	5	7	2	3	5	1	1	0	0	12	0	7	9	5	2	45	уаауаооиоыоаэааоаоыооауаыэиаоу	3	1	3	0	3	0	1	9	12	1	1	7	4	3	3	0	0	9	4	1	2	2	3
0	p1	6	уаауао	3	VDVSVS	0	1	0	0	0	1	2	3	0	0	0	0	0	0	0	1	2	0	0	0	0	37	иааиоаоэииэиоыоээооиооэоыооэоэ	9	5	1	0	0	1	1	15	4	6	1	3	5	1	0	0	0	12	0	6	7	6	2	46	оиоыоаэааоаоыооауаыэиаоуаэоиаи	0	2	2	0	3	1	0	10	10	2	1	7	5	3	3	0	0	9	2	2	3	4	3
0	p1	12	оиоыоа	0	CPARVVMPMMMV	0	1	0	1	0	0	0	3	1	0	4	2	1	1	0	3	0	1	0	1	1	35	уаауаоиааиоаоэииэиоыоээооиооэо	11	3	2	0	0	1	2	12	7	6	1	2	4	0	0	0	0	10	2	6	5	6	1	44	эааоаоыооауаыэиаоуаэоиаиооэуэа	0	2	2	1	2	1	0	11	8	2	2	7	4	3	2	0	5	8	3	2	5	3	2
0	p1	8	эааоао	0	BVCMVVMS	0	1	0	0	0	0	1	3	0	1	1	0	0	1	0	2	0	0	1	0	0	40	оиоыоауаауаоиааиоаоэииэиоыоээо	9	2	3	0	1	1	2	10	10	5	0	6	4	1	1	0	0	9	2	5	4	6	2	43	ыооауаыэиаоуаэоиаиооэуэауиауаэ	4	2	2	2	2	1	0	13	6	3	1	6	4	4	2	0	5	6	5	3	5	4	2
0	p1	7	ыооауа	0	VSMVMSS	1	0	0	0	0	0	3	2	0	0	1	0	0	0	0	2	1	0	0	0	1	40	эааоаооиоыоауаауаоиааиоаоэииэи	8	1	3	0	1	1	2	9	10	3	1	6	4	1	2	0	0	8	2	3	3	6	1	45	ыэиаоуаэоиаиооэуэауиауаэыэуааи	4	1	2	3	2	2	0	12	6	4	1	6	6	4	3	0	5	4	5	4	6	5	2
0	p1	12	ыэиаоу	0	MPSRVRSPMSCM	0	0	0	2	0	0	3	1	0	0	1	2	2	1	0	1	1	0	1	1	1	40	ыооауаэааоаооиоыоауаауаоиааиоа	5	2	3	0	1	0	2	10	11	1	1	6	3	1	2	0	0	9	3	1	1	3	2	41	аэоиаиооэуэауиауаэыэуааиоаэооэ	4	1	2	4	0	3	0	9	8	4	3	7	4	2	3	0	5	6	4	4	7	4	1
0	p1	7	аэоиаи	0	SSPAMSV	1	0	0	0	1	0	3	1	1	0	0	1	0	0	0	1	0	1	1	2	0	45	ыэиаоуыооауаэааоаооиоыоауаауао	3	1	3	0	3	0	1	9	12	1	1	7	4	3	3	0	0	9	4	1	2	2	3	42	ооэуэауиауаэыэуааиоаэооэиоооиэ	5	0	2	5	0	3	0	7	8	5	3	8	4	2	4	0	5	8	4	5	7	4	1
0	p1	10	ооэуэа	0	MRMVBMPMAS	0	1	1	0	0	0	1	1	1	1	4	1	1	0	0	2	1	1	2	0	0	46	аэоиаиыэиаоуыооауаэааоаооиоыоа	0	2	2	0	3	1	0	10	10	2	1	7	5	3	3	0	0	9	2	2	3	4	3	41	уиауаэыэуааиоаэооэиоооиэоэаауо	5	0	2	4	0	3	0	8	9	6	2	6	3	2	4	0	0	8	4	6	6	4	1
0	p1	7	уиауаэ	4	SCVSRSA	0	1	1	0	0	0	3	1	1	0	0	0	1	1	0	0	2	1	1	1	0	44	ооэуэааэоиаиыэиаоуыооауаэааоао	0	2	2	1	2	1	0	11	8	2	2	7	4	3	2	0	5	8	3	2	5	3	2	40	ыэуааиоаэооэиоооиэоэаауоээооиэ	5	1	1	3	0	4	0	7	9	6	3	7	3	1	3	0	0	10	2	6	8	4	1
0	p1	9	ыэуааи	0	VCSPVPMAS	0	0	1	0	1	0	2	2	1	0	1	2	0	1	0	0	1	1	1	1	1	43	уиауаэооэуэааэоиаиыэиаоуыооауа	4	2	2	2	2	1	0	13	6	3	1	6	4	4	2	0	5	6	5	3	5	4	2	38	оаэооэиоооиэоэаауоээооиэоаоаыэ	7	2	2	2	0	3	0	8	10	5	3	6	1	1	2	0	0	12	1	5	8	3	1
0	p1	8	оаэооэ	0	VCMVBMBV	0	0	1	0	1	0	0	3	0	2	2	0	0	1	0	3	0	0	2	0	0	45	ыэуааиуиауаэооэуэааэоиаиыэиаоу	4	1	2	3	2	2	0	12	6	4	1	6	6	4	3	0	5	4	5	4	6	5	2	39	иоооиэоэаауоээооиэоаоаыэааэиэи	7	2	2	1	0	2	0	10	10	5	2	5	2	1	2	0	0	9	1	5	8	5	1
0	p1	8	иоооиэ	1	CPSAMVMA	0	0	1	0	1	0	1	1	2	0	1	1	0	1	0	3	0	2	1	2	0	41	оаэооэыэуааиуиауаэооэуэааэоиаи	4	1	2	4	0	3	0	9	8	4	3	7	4	2	3	0	5	6	4	4	7	4	1	42	оэаауоээооиэоаоаыэааэиэиыоэууу	6	2	2	0	0	1	0	11	11	3	2	7	4	1	2	0	0	7	4	3	8	3	2
0	p1	9	оэаауо	0	AVAMSSMRV	0	1	0	0	0	0	2	2	2	0	2	0	1	0	0	2	1	2	1	0	0	42	иоооиэоаэооэыэуааиуиауаэооэуэа	5	0	2	5	0	3	0	7	8	5	3	8	4	2	4	0	5	8	4	5	7	4	1	39	ээооиэоаоаыэааэиэиыоэуууииэауэ	10	3	1	0	0	2	0	13	10	2	2	5	4	0	2	0	0	5	4	2	9	5	2
0	p1	6	ээооиэ	4	SSAMVB	1	0	0	0	1	0	2	1	1	1	1	0	0	0	0	2	0	1	3	1	0	41	оэаауоиоооиэоаэооэыэуааиуиауаэ	5	0	2	4	0	3	0	8	9	6	2	6	3	2	4	0	0	8	4	6	6	4	1	41	оаоаыэааэиэиыоэуууииэауэааауао	6	2	1	0	0	1	0	12	11	2	2	6	5	0	2	0	0	4	5	2	6	4	2
0	p1	7	оаоаыэ	2	VSMVVSS	1	1	0	0	0	0	3	3	0	0	0	0	0	0	0	2	0	0	1	0	1	40	ээооиэоэаауоиоооиэоаэооэыэуааи	5	1	1	3	0	4	0	7	9	6	3	7	3	1	3	0	0	10	2	6	8	4	1	45	ааэиэиыоэуууииэауэааауаоаиооаэ	4	1	0	0	0	1	0	10	9	2	4	11	5	0	3	0	0	4	5	2	6	5	1
0	p1	9	ааэиэи	0	VCPSSVMBV	0	0	0	0	0	0	2	3	0	1	1	1	0	1	0	0	0	0	2	2	0	38	оаоаыэээооиэоэаауоиоооиэоаэооэ	7	2	2	2	0	3	0	8	10	5	3	6	1	1	2	0	0	12	1	5	8	3	1	45	ыоэуууииэауэааауаоаиооаэоэааиы	4	1	0	0	0	2	0	9	7	3	4	12	4	1	3	0	0	5	5	3	5	4	2
0	p1	11	ыоэууу	0	VMPSCMPMVPS	0	0	0	0	0	0	2	2	0	0	3	3	0	1	0	1	3	0	1	0	1	39	ааэиэиоаоаыэээооиэоэаауоиоооиэ	7	2	2	1	0	2	0	10	10	5	2	5	2	1	2	0	0	9	1	5	8	5	1	43	ииэауэааауаоаиооаэоэааиыаауааи	4	1	0	0	1	2	0	8	7	4	4	11	3	2	2	0	0	4	3	4	4	5	1
0	p1	6	ииэауэ	4	SVSSAS	1	0	0	0	1	0	4	1	1	0	0	0	0	0	0	0	1	1	2	2	0	42	ыоэуууааэиэиоаоаыэээооиэоэаауо	6	2	2	0	0	1	0	11	11	3	2	7	4	1	2	0	0	7	4	3	8	3	2	45	ааауаоаиооаэоэааиыаауааиаэуооэ	0	0	0	0	2	1	0	4	9	3	6	12	3	3	2	0	0	6	3	3	4	3	1
0	p1	8	ааауао	0	PSBVMMVA	0	0	0	0	0	0	1	2	1	1	2	1	0	0	0	1	1	1	0	0	0	39	ииэауэыоэуууааэиэиоаоаыэээооиэ	10	3	1	0	0	2	0	13	10	2	2	5	4	0	2	0	0	5	4	2	9	5	2	45	аиооаэоэааиыаауааиаэуооэаооэаэ	1	0	0	0	3	2	0	4	8	4	7	10	3	4	2	0	0	7	2	4	6	3	1
0	p1	11	аиооаэ	0	SMBCBMMVMMM	0	0	0	0	0	0	1	1	0	2	5	0	0	1	0	2	0	0	1	1	0	41	ааауаоииэауэыоэуууааэиэиоаоаыэ	6	2	1	0	0	1	0	12	11	2	2	6	5	0	2	0	0	4	5	2	6	4	2	43	оэааиыаауааиаэуооэаооэаэыооиэу	1	0	0	0	3	3	0	5	9	5	6	6	4	4	1	0	0	7	3	5	6	3	2
0	p1	9	оэааиы	0	VRMMCSMAB	0	0	0	0	1	0	1	1	1	1	2	0	1	1	0	1	0	1	1	1	1	45	аиооаэааауаоииэауэыоэуууааэиэи	4	1	0	0	0	1	0	10	9	2	4	11	5	0	3	0	0	4	5	2	6	5	1	42	аауааиаэуооэаооэаэыооиэуэаааэо	1	0	1	0	3	2	1	6	9	5	5	6	4	3	0	0	0	7	3	5	7	2	1
0	p1	9	аауааи	0	MRVPVPMAS	0	0	0	1	0	0	1	2	1	0	2	2	1	0	0	0	1	1	0	1	0	45	оэааиыаиооаэааауаоииэауэыоэууу	4	1	0	0	0	2	0	9	7	3	4	12	4	1	3	0	0	5	5	3	5	4	2	43	аэуооэаооэаэыооиэуэаааэоыаоаэи	1	0	1	0	2	2	1	7	8	5	5	6	3	2	1	0	0	8	2	5	8	2	2
0	p1	8	аэуооэ	0	MVRVBMBV	0	0	0	1	0	0	0	3	0	2	1	0	1	0	0	2	1	0	2	0	0	43	аауааиоэааиыаиооаэааауаоииэауэ	4	1	0	0	1	2	0	8	7	4	4	11	3	2	2	0	0	4	3	4	4	5	1	45	аооэаэыооиэуэаааэоыаоаэиоаааоо	1	0	1	0	1	2	1	9	5	6	4	5	4	1	2	0	0	9	1	6	6	2	2
0	p1	8	аооэаэ	1	BPSABVRA	0	0	0	1	1	0	1	1	2	2	0	1	1	0	0	2	0	2	2	0	0	45	аэуооэаауааиоэааиыаиооаэааауао	0	0	0	0	2	1	0	4	9	3	6	12	3	3	2	0	0	6	3	3	4	3	1	48	ыооиэуэаааэоыаоаэиоаааоооиээаи	0	0	1	0	0	1	1	9	7	4	3	7	5	0	4	0	0	8	1	4	6	4	2
0	p1	9	ыооиэу	0	BPASMVSVM	0	0	0	0	1	0	2	2	1	1	1	1	0	0	0	2	1	1	1	1	1	45	аооэаэаэуооэаауааиоэааиыаиооаэ	1	0	0	0	3	2	0	4	8	4	7	10	3	4	2	0	0	7	2	4	6	3	1	46	эаааэоыаоаэиоаааоооиээаиаэаиуа	2	0	1	0	0	0	1	9	6	4	2	6	4	0	5	0	0	6	1	4	6	4	1
0	p1	8	эаааэо	0	DMSMMVSA	0	1	0	0	0	1	2	1	1	0	2	0	0	0	0	1	0	1	2	0	0	43	ыооиэуаооэаэаэуооэаауааиоэааиы	1	0	0	0	3	3	0	5	9	5	6	6	4	4	1	0	0	7	3	5	6	3	2	45	ыаоаэиоаааоооиээаиаэаиуааэаэаи	4	0	1	0	0	0	0	9	6	4	3	5	4	0	5	0	0	5	1	4	6	5	1
0	p1	10	ыаоаэи	0	APMSCMMSMV	0	0	0	0	0	0	2	1	1	0	2	1	0	1	0	1	0	1	1	1	1	42	эаааэоыооиэуаооэаэаэуооэаауааи	1	0	1	0	3	2	1	6	9	5	5	6	4	3	0	0	0	7	3	5	7	2	1	43	оаааоооиээаиаэаиуааэаэаиааоииэ	5	1	1	0	0	0	0	10	6	3	4	3	4	0	5	0	0	5	1	3	6	6	0
0	p1	10	оаааоо	0	BCAMSPMMSM	0	0	0	0	0	0	2	0	1	1	0	1	0	1	0	3	0	1	0	0	0	43	ыаоаэиэаааэоыооиэуаооэаэаэуооэ	1	0	1	0	2	2	1	7	8	5	5	6	3	2	1	0	0	8	2	5	8	2	2	40	оиээаиаэаиуааэаэаиааоииэыаооэа	7	1	1	0	0	0	0	11	8	2	4	3	3	0	5	0	0	4	1	2	7	6	1
0	p1	11	оиээаи	0	BVCMCPMVPSV	0	0	0	0	0	0	1	3	0	1	2	2	0	2	0	1	0	0	2	2	0	45	оаааооыаоаэиэаааэоыооиэуаооэаэ	1	0	1	0	1	2	1	9	5	6	4	5	4	1	2	0	0	9	1	6	6	2	2	37	аэаиуааэаэаиааоииэыаооэаоооуаэ	7	1	1	0	0	1	0	12	6	3	4	3	2	0	3	0	0	6	2	3	6	4	1
0	p1	7	аэаиуа	2	MCVSSAM	0	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	1	1	1	1	0	48	оиээаиоаааооыаоаэиэаааэоыооиэу	0	0	1	0	0	1	1	9	7	4	3	7	5	0	4	0	0	8	1	4	6	4	2	39	аэаэаиааоииэыаооэаоооуаээоэаоо	5	1	2	0	0	1	0	12	6	3	6	4	3	0	2	0	0	9	1	3	7	3	1
0	p1	7	аэаэаи	2	SAVMSMB	0	1	0	0	0	0	2	1	1	1	1	0	0	0	0	0	0	1	2	1	0	46	аэаиуаоиээаиоаааооыаоаэиэаааэо	2	0	1	0	0	0	1	9	6	4	2	6	4	0	5	0	0	6	1	4	6	4	1	40	ааоииэыаооэаоооуаээоэаооаоаооэ	3	1	1	0	0	1	0	13	7	2	5	3	3	0	4	0	2	12	1	2	6	2	1
0	p1	8	ааоииэ	1	BPSSVCMS	1	0	0	0	0	0	3	1	0	1	0	1	0	1	0	1	0	0	1	2	0	45	аэаэаиаэаиуаоиээаиоаааооыаоаэи	4	0	1	0	0	0	0	9	6	4	3	5	4	0	5	0	0	5	1	4	6	5	1	40	ыаооэаоооуаээоэаооаоаооэааэаоа	2	0	1	0	0	1	0	12	7	3	5	3	3	0	4	0	2	12	1	3	6	0	1
0	p1	7	ыаооэа	2	VSCSVBS	0	0	0	0	0	0	3	2	0	1	0	0	0	1	0	2	0	0	1	0	1	43	ааоииэаэаэаиаэаиуаоиээаиоаааоо	5	1	1	0	0	0	0	10	6	3	4	3	4	0	5	0	0	5	1	3	6	6	0	43	оооуаээоэаооаоаооэааэаоааоаиэо	0	0	2	0	0	1	0	10	7	3	5	4	4	1	4	0	2	12	1	3	6	1	0
0	p1	8	оооуаэ	0	VPASMMBS	0	0	0	0	1	0	2	1	1	1	2	1	0	0	0	3	1	1	1	0	0	40	ыаооэаааоииэаэаэаиаэаиуаоиээаи	7	1	1	0	0	0	0	11	8	2	4	3	3	0	5	0	0	4	1	2	7	6	1	43	эоэаооаоаооэааэаоааоаиэоуоэоаа	0	1	2	0	0	1	0	11	7	2	4	3	4	1	5	0	2	11	1	2	6	1	0
0	p1	9	эоэаоо	0	BMBAVPSMS	0	1	0	0	0	0	2	1	1	2	1	1	0	0	0	3	0	1	2	0	0	37	оооуаэыаооэаааоииэаэаэаиаэаиуа	7	1	1	0	0	1	0	12	6	3	4	3	2	0	3	0	0	6	2	3	6	4	1	42	аоаооэааэаоааоаиэоуоэоаааыоээо	1	1	1	0	0	1	0	9	6	2	4	3	4	1	7	0	2	10	1	2	6	1	1
0	p1	8	аоаооэ	0	MSCSCSVV	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	3	0	0	1	0	0	39	эоэаоооооуаэыаооэаааоииэаэаэаи	5	1	2	0	0	1	0	12	6	3	6	4	3	0	2	0	0	9	1	3	7	3	1	41	ааэаоааоаиэоуоэоаааыоээоуоаоаи	3	1	1	0	1	2	0	8	5	3	5	3	5	1	5	0	0	9	2	3	5	2	1
0	p1	8	ааэаоа	0	VPSCAMSB	0	0	0	0	0	0	2	1	1	1	0	1	0	1	0	1	0	1	1	0	0	40	аоаооээоэаоооооуаэыаооэаааоииэ	3	1	1	0	0	1	0	13	7	2	5	3	3	0	4	0	2	12	1	2	6	2	1	44	аоаиэоуоэоаааыоээоуоаоаиэиааоа	3	1	1	0	1	2	0	8	6	2	4	4	4	3	7	0	0	9	2	2	5	3	1
0	p1	10	аоаиэо	0	VMSVCRBPMM	0	1	0	0	0	0	1	2	0	1	1	1	1	1	0	2	0	0	1	1	0	40	ааэаоааоаооээоэаоооооуаэыаооэа	2	0	1	0	0	1	0	12	7	3	5	3	3	0	4	0	2	12	1	3	6	0	1	40	уоэоаааыоээоуоаоаиэиааоаоииооэ	6	2	1	0	1	2	0	10	5	3	3	3	3	2	7	0	0	10	2	3	5	4	1
